ham,num_system_qubits,num_ancilla,time,segments,replication_seed,n_circuits,n_shots,depth,size,peak_MB,runtime,exact_eig,most_likely_bs,est_energy_med,est_energy_mean,est_energy_std,est_energy_min,est_energy_max,estimation_error,alpha,counts
ising,2,18,1.3389041012244733,1,42,1,1,1035663,1080105,3068.671875,3516.1986552499875,3.1240998703626586,111110010000110110,-0.12735157939801267,-0.12735157939801267,0,-0.12735157939801267,-0.12735157939801267,3.2514514497606712,4.4,"{""111110010000110110"": 1}"
ising,2,18,2.0,1,42,1,1,1035663,1080105,3130.34375,3254.4778252079996,3.1240998703626586,100100010001100110,-1.360952548702103,-1.360952548702103,0,-1.360952548702103,-1.360952548702103,4.485052419064761,4.4,"{""100100010001100110"": 1}"
ising_smaller_coeffs,2,16,0.0009765625,1,42,1,1,259245,270358,3139.5625,645.509888583998,0.3124099870362661,0000000000000011,0.2945243112740431,0.2945243112740431,0,0.2945243112740431,0.2945243112740431,0.017885675762222997,0.43999999999999995,"{""0000000000000011"": 1}"
ising_smaller_coeffs,2,16,0.0021790193706280165,1,42,1,1,259245,270358,2173.53125,406.08877908298746,0.3124099870362661,0000000000000111,0.3079901921691247,0.3079901921691247,0,0.3079901921691247,0.3079901921691247,0.004419794867141391,0.43999999999999995,"{""0000000000000111"": 1}"
ising_smaller_coeffs,2,16,0.0014587489859907092,1,42,1,1,259245,270358,2921.9375,660.0544827499834,0.3124099870362661,0000000000000100,0.2628932055167528,0.2628932055167528,0,0.2628932055167528,0.2628932055167528,0.049516781519513275,0.43999999999999995,"{""0000000000000100"": 1}"
ising_smaller_coeffs,2,16,0.0032549297124943137,1,42,1,1,259245,270358,3044.015625,295.8400486250175,0.3124099870362661,0000000000001010,0.29454952245153915,0.29454952245153915,0,0.29454952245153915,0.29454952245153915,0.017860464584726954,0.43999999999999995,"{""0000000000001010"": 1}"
ising_smaller_coeffs,2,16,0.004862080427593842,1,42,1,1,259245,270358,3094.421875,322.3140501670132,0.3124099870362661,1111111111110000,-0.3154988508992603,-0.3154988508992603,0,-0.3154988508992603,-0.3154988508992603,0.6279088379355264,0.43999999999999995,"{""1111111111110000"": 1}"
ising_smaller_coeffs,2,16,0.007262776211003177,1,42,1,1,259245,270358,3180.453125,407.41854504199,0.3124099870362661,0000000000011000,0.3168170290504708,0.3168170290504708,0,0.3168170290504708,0.3168170290504708,0.004407042014204721,0.43999999999999995,"{""0000000000011000"": 1}"
ising_smaller_coeffs,2,16,0.010848837051677003,1,42,1,1,259245,270358,3161.8125,364.5804505000124,0.3124099870362661,0000000000100100,0.31814071465007115,0.31814071465007115,0,0.31814071465007115,0.31814071465007115,0.005730727613805053,0.43999999999999995,"{""0000000000100100"": 1}"
ising_smaller_coeffs,2,16,0.016205547569471748,1,42,1,1,259245,270358,3097.671875,361.85011695799767,0.3124099870362661,0000000000110101,0.31355382088066164,0.31355382088066164,0,0.31355382088066164,0.31355382088066164,0.0011438338443955365,0.43999999999999995,"{""0000000000110101"": 1}"
